"","Province_State","Week","MMWRyear","MMWRweek","MMWRday","Population_Estimate","Doses_yf","Total_Additional_Doses_yf","People_At_Least_One_Dose_yf","People_Fully_Vaccinated_yf","Doses_yf_Daily","Total_Additional_Doses_yf_Daily","People_At_Least_One_Dose_yf_Daily","People_Fully_Vaccinated_yf_Daily","Doses_yf_Daily_Percent","Total_Additional_Doses_yf_Daily_Percent","People_At_Least_One_Dose_yf_Daily_Percent","People_Fully_Vaccinated_yf_Daily_Percent"
"4083","Maryland",2022-12-11,2022,24,1,6163981,14321884,2690747,5509796,4790988,56347,7905,6654,5094,1,0,0,0
"4084","Maryland",2022-12-18,2022,25,1,6163981,14380861,2697854,5515609,4795597,58977,7107,5813,4609,1,0,0,0
"4085","Maryland",2022-12-25,2022,26,1,6163981,14414405,2702617,5519787,4798758,33544,4763,4178,3161,1,0,0,0
"4086","Maryland",2023-01-01,2022,27,1,6180253,14449342,2707557,5524002,4802024,34937,4940,4215,3266,1,0,0,0
"4087","Maryland",2023-01-08,2022,28,1,6180253,14486059,2715824,5530038,4807021,36717,8267,6036,4997,1,0,0,0
"4088","Maryland",2023-01-15,2022,29,1,6180253,14518935,2721060,5534458,4810487,32876,5236,4420,3466,1,0,0,0
"4089","Maryland",2023-01-22,2022,30,1,6180253,14541047,2724700,5537432,4812669,22112,3640,2974,2182,0,0,0,0
"4090","Maryland",2023-01-29,2022,31,1,6180253,14560215,2727944,5540242,4814877,19168,3244,2810,2208,0,0,0,0
"4091","Maryland",2023-02-05,2022,32,1,6180253,14575753,2730656,5542993,4817012,15538,2712,2751,2135,0,0,0,0
"4092","Maryland",2023-02-12,2022,33,1,6180253,14589408,2732988,5545086,4818700,13655,2332,2093,1688,0,0,0,0
"4093","Maryland",2023-02-19,2022,34,1,6180253,14601166,2735277,5547310,4820389,11758,2289,2224,1689,0,0,0,0
"4094","Maryland",2023-02-26,2022,35,1,6180253,14612555,2737283,5549110,4821895,11389,2006,1800,1506,0,0,0,0
"4095","Maryland",2023-03-05,2022,36,1,6180253,14612555,2737283,5549110,4821895,0,0,0,0,0,0,0,0
"4096","Massachusetts",2020-12-13,2020,25,1,6997713,2261,0,0,0,2261,0,0,0,0,0,0,0
"4097","Massachusetts",2020-12-20,2020,26,1,6997713,46709,0,0,0,44448,0,0,0,1,0,0,0
"4098","Massachusetts",2020-12-27,2020,27,1,6997713,88076,0,0,0,41367,0,0,0,1,0,0,0
"4099","Massachusetts",2021-01-03,2020,27,1,6991951,151430,0,0,0,63354,0,0,0,1,0,0,0
"4100","Massachusetts",2021-01-10,2020,28,1,6991951,257175,0,0,0,105745,0,0,0,2,0,0,0
"4101","Massachusetts",2021-01-17,2020,29,1,6991951,370627,0,0,0,113452,0,0,0,2,0,0,0
"4102","Massachusetts",2021-01-24,2020,30,1,6991951,520504,0,0,0,149877,0,0,0,2,0,0,0
"4103","Massachusetts",2021-01-31,2020,31,1,6991951,685074,0,0,0,164570,0,0,0,2,0,0,0
"4104","Massachusetts",2021-02-07,2020,32,1,6991951,962711,0,0,0,277637,0,0,0,4,0,0,0
"4105","Massachusetts",2021-02-14,2020,33,1,6991951,1316402,0,979316,0,353691,0,979316,0,5,0,14,0
"4106","Massachusetts",2021-02-21,2020,34,1,6991951,1625459,0,1162144,0,309057,0,182828,0,4,0,3,0
"4107","Massachusetts",2021-02-28,2020,35,1,6991951,2005708,0,1379021,605418,380249,0,216877,605418,5,0,3,9
"4108","Massachusetts",2021-03-07,2020,36,1,6991951,2443419,0,1650762,811452,437711,0,271741,206034,6,0,4,3
"4109","Massachusetts",2021-03-14,2020,37,1,6991951,2837941,0,1886403,994623,394522,0,235641,183171,6,0,3,3
"4110","Massachusetts",2021-03-21,2020,38,1,6991951,3270796,0,2154775,1166923,432855,0,268372,172300,6,0,4,2
"4111","Massachusetts",2021-03-28,2020,39,1,6991951,3771380,0,2458457,1377011,500584,0,303682,210088,7,0,4,3
"4112","Massachusetts",2021-04-04,2020,40,1,6991951,4345857,0,2823706,1627036,574477,0,365249,250025,8,0,5,4
"4113","Massachusetts",2021-04-11,2020,41,1,6991951,4991916,0,3239232,1934940,646059,0,415526,307904,9,0,6,4
"4114","Massachusetts",2021-04-18,2020,42,1,6991951,5563298,0,3548972,2201911,571382,0,309740,266971,8,0,4,4
"4115","Massachusetts",2021-04-25,2020,43,1,6991951,6174851,0,3858300,2506657,611553,0,309328,304746,9,0,4,4
"4116","Massachusetts",2021-05-02,2020,44,1,6991951,6690804,0,4081217,2808123,515953,0,222917,301466,7,0,3,4
"4117","Massachusetts",2021-05-09,2020,45,1,6991951,7156323,0,4240870,3126883,465519,0,159653,318760,7,0,2,5
"4118","Massachusetts",2021-05-16,2020,46,1,6991951,7553356,0,4398862,3374820,397033,0,157992,247937,6,0,2,4
"4119","Massachusetts",2021-05-23,2020,47,1,6991951,7907862,0,4530002,3604887,354506,0,131140,230067,5,0,2,3
"4120","Massachusetts",2021-05-30,2020,48,1,6991951,8146584,0,4617367,3763179,238722,0,87365,158292,3,0,1,2
"4121","Massachusetts",2021-06-06,2020,49,1,6991951,8398807,0,4699691,3937985,252223,0,82324,174806,4,0,1,3
"4122","Massachusetts",2021-06-13,2020,50,1,6991951,8612018,0,4771271,4088768,213211,0,71580,150783,3,0,1,2
"4123","Massachusetts",2021-06-20,2020,51,1,6991951,8738448,0,4819034,4172198,126430,0,47763,83430,2,0,1,1
"4124","Massachusetts",2021-06-27,2020,52,1,6991951,8872678,0,4866222,4265826,134230,0,47188,93628,2,0,1,1
"4125","Massachusetts",2021-07-04,2021,1,1,6991951,8935208,0,4895610,4302687,62530,0,29388,36861,1,0,0,1
"4126","Massachusetts",2021-07-11,2021,2,1,6991951,9000571,0,4928332,4339280,65363,0,32722,36593,1,0,0,1
"4127","Massachusetts",2021-07-18,2021,3,1,6991951,9060906,0,4960869,4371061,60335,0,32537,31781,1,0,0,0
"4128","Massachusetts",2021-07-25,2021,4,1,6991951,9132974,0,5000631,4402108,72068,0,39762,31047,1,0,1,0
"4129","Massachusetts",2021-08-01,2021,5,1,6991951,9199585,0,5044012,4429815,66611,0,43381,27707,1,0,1,0
"4130","Massachusetts",2021-08-08,2021,6,1,6991951,9264895,0,5086700,4456692,65310,0,42688,26877,1,0,1,0
"4131","Massachusetts",2021-08-15,2021,7,1,6991951,9340836,0,5128892,4489020,75941,0,42192,32328,1,0,1,0
"4132","Massachusetts",2021-08-22,2021,8,1,6991951,9423531,0,5169064,4524536,82695,0,40172,35516,1,0,1,1
"4133","Massachusetts",2021-08-29,2021,9,1,6991951,9513175,0,5211421,4564718,89644,0,42357,40182,1,0,1,1
"4134","Massachusetts",2021-09-05,2021,10,1,6991951,9581708,0,5243987,4594215,68533,0,32566,29497,1,0,0,0
"4135","Massachusetts",2021-09-12,2021,11,1,6991951,9641592,0,5273666,4620757,59884,0,29679,26542,1,0,0,0
"4136","Massachusetts",2021-09-19,2021,12,1,6991951,9719832,0,5308536,4656789,78240,0,34870,36032,1,0,0,1
"4137","Massachusetts",2021-09-26,2021,13,1,6991951,9811783,0,5342090,4682802,91951,0,33554,26013,1,0,0,0
"4138","Massachusetts",2021-10-03,2021,14,1,6991951,9954959,0,5385539,4714276,143176,0,43449,31474,2,0,1,0
"4139","Massachusetts",2021-10-10,2021,15,1,6991951,10073913,0,5421487,4739680,118954,0,35948,25404,2,0,1,0
"4140","Massachusetts",2021-10-17,2021,16,1,6991951,10204856,287504,5466110,4771028,130943,287504,44623,31348,2,4,1,0
"4141","Massachusetts",2021-10-24,2021,17,1,6991951,10392465,404939,5515009,4795313,187609,117435,48899,24285,3,2,1,0
"4142","Massachusetts",2021-10-31,2021,18,1,6991951,10613196,552175,5568932,4818711,220731,147236,53923,23398,3,2,1,0
"4143","Massachusetts",2021-11-07,2021,19,1,6991951,10902479,722960,5663482,4844592,289283,170785,94550,25881,4,2,1,0
"4144","Massachusetts",2021-11-14,2021,20,1,6991951,11202797,881155,5780111,4867915,300318,158195,116629,23323,4,2,2,0
"4145","Massachusetts",2021-11-21,2021,21,1,6991951,11415048,1004353,5856929,4883284,212251,123198,76818,15369,3,2,1,0
"4146","Massachusetts",2021-11-28,2021,22,1,6991951,11743785,1197157,5947171,4935291,328737,192804,90242,52007,5,3,1,1
"4147","Massachusetts",2021-12-05,2021,23,1,6991951,12119240,1415338,6032480,5015153,375455,218181,85309,79862,5,3,1,1
"4148","Massachusetts",2021-12-12,2021,24,1,6991951,12480793,1632758,6116058,5083355,361553,217420,83578,68202,5,3,1,1
"4149","Massachusetts",2021-12-19,2021,25,1,6991951,12816974,1853331,6202693,5121362,336181,220573,86635,38007,5,3,1,1
"4150","Massachusetts",2021-12-26,2021,26,1,6991951,13029285,1989542,6260640,5145662,212311,136211,57947,24300,3,2,1,0
"4151","Massachusetts",2022-01-02,2021,27,1,6982740,13231880,2115081,6316365,5171673,202595,125539,55725,26011,3,2,1,0
"4152","Massachusetts",2022-01-09,2021,28,1,6982740,13486917,2266998,6391987,5203802,255037,151917,75622,32129,4,2,1,0
"4153","Massachusetts",2022-01-16,2021,29,1,6982740,13705388,2391395,6469362,5234306,218471,124397,77375,30504,3,2,1,0
"4154","Massachusetts",2022-01-23,2021,30,1,6982740,13879288,2482028,6527520,5259592,173900,90633,58158,25286,2,1,1,0
"4155","Massachusetts",2022-01-30,2021,31,1,6982740,13992215,2533012,6565040,5282391,112927,50984,37520,22799,2,1,1,0
"4156","Massachusetts",2022-02-06,2021,32,1,6982740,14087749,2572448,6594876,5308554,95534,39436,29836,26163,1,1,0,0
"4157","Massachusetts",2022-02-13,2021,33,1,6982740,14177414,2607352,6624974,5332325,89665,34904,30098,23771,1,0,0,0
"4158","Massachusetts",2022-02-20,2021,34,1,6982740,14251513,2635109,6633498,5346166,74099,27757,8524,13841,1,0,0,0
"4159","Massachusetts",2022-02-27,2021,35,1,6982740,14304920,2660052,6651856,5357886,53407,24943,18357,11719,1,0,0,0
"4160","Massachusetts",2022-03-06,2021,36,1,6982740,14348489,2677912,6665141,5367584,43569,17860,13285,9698,1,0,0,0
"4161","Massachusetts",2022-03-13,2021,37,1,6982740,14383035,2692396,6682759,5376667,34546,14484,17617,9083,0,0,0,0
"4162","Massachusetts",2022-03-20,2021,38,1,6982740,14416893,2706876,6691391,5382296,33858,14480,8632,5629,0,0,0,0
"4163","Massachusetts",2022-03-27,2021,39,1,6982740,14445863,2718514,6703201,5388924,28970,11638,11810,6628,0,0,0,0
"4164","Massachusetts",2022-04-03,2021,40,1,6982740,14541420,2736988,6718326,5402864,95557,18474,15125,13940,1,0,0,0
"4165","Massachusetts",2022-04-10,2021,41,1,6982740,14648645,2754518,6733883,5416532,107225,17530,15557,13668,2,0,0,0
"4166","Massachusetts",2022-04-17,2021,42,1,6982740,14741135,2769693,6749646,5428606,92490,15175,15763,12074,1,0,0,0
"4167","Massachusetts",2022-04-24,2021,43,1,6982740,14829859,2784142,6764083,5439828,88724,14449,14437,11222,1,0,0,0
"4168","Massachusetts",2022-05-01,2021,44,1,6982740,14917988,2798180,6778699,5450870,88129,14038,14616,11042,1,0,0,0
"4169","Massachusetts",2022-05-08,2021,45,1,6982740,15002124,2811850,6793244,5461831,84136,13670,14545,10961,1,0,0,0
"4170","Massachusetts",2022-05-15,2021,46,1,6982740,15083514,2825284,6807421,5472079,81390,13434,14177,10248,1,0,0,0
"4171","Massachusetts",2022-05-22,2021,47,1,6982740,15167989,2841958,6821684,5482660,84475,16674,14263,10581,1,0,0,0
"4172","Massachusetts",2022-05-29,2021,48,1,6982740,15222488,2855164,6831556,5489616,54499,13206,9872,6956,1,0,0,0
"4173","Massachusetts",2022-06-05,2021,49,1,6982740,15282099,2869746,6843558,5497505,59611,14582,12002,7889,1,0,0,0
"4174","Massachusetts",2022-06-12,2021,50,1,6982740,15318285,2879644,6850625,5502236,36186,9898,7067,4731,1,0,0,0
"4175","Massachusetts",2022-06-19,2021,51,1,6982740,15362500,2891910,6860503,5508507,44215,12266,9878,6271,1,0,0,0
"4176","Massachusetts",2022-06-26,2021,52,1,6982740,15411100,2908102,6878818,5515045,48600,16192,18315,6538,1,0,0,0
"4177","Massachusetts",2022-07-03,2022,1,1,6982740,15449704,2917454,6893083,5519240,38604,9352,14265,4195,1,0,0,0
"4178","Massachusetts",2022-07-10,2022,2,1,6982740,15487837,2926243,6906672,5524061,38133,8789,13589,4821,1,0,0,0
"4179","Massachusetts",2022-07-17,2022,3,1,6982740,15543791,2937163,6921724,5530303,55954,10920,15052,6242,1,0,0,0
"4180","Massachusetts",2022-07-24,2022,4,1,6982740,15599614,2947371,6935769,5538202,55823,10208,14045,7899,1,0,0,0
"4181","Massachusetts",2022-07-31,2022,5,1,6982740,15643667,2955467,6945801,5545200,44053,8096,10032,6998,1,0,0,0
"4182","Massachusetts",2022-08-07,2022,6,1,6982740,15679355,2963123,6955426,5552892,35688,7656,9625,7692,1,0,0,0
"4183","Massachusetts",2022-08-14,2022,7,1,6982740,15712304,2970737,6964697,5559128,32949,7614,9271,6236,0,0,0,0
"4184","Massachusetts",2022-08-21,2022,8,1,6982740,15744616,2979000,6973755,5565117,32312,8263,9058,5989,0,0,0,0
"4185","Massachusetts",2022-08-28,2022,9,1,6982740,15773792,2987198,6982383,5570460,29176,8198,8628,5343,0,0,0,0
"4186","Massachusetts",2022-09-04,2022,10,1,6982740,15791771,2990928,6987875,5573783,17979,3730,5492,3323,0,0,0,0
"4187","Massachusetts",2022-09-11,2022,11,1,6982740,15891234,3002200,7003836,5585756,99463,11272,15961,11973,1,0,0,0
"4188","Massachusetts",2022-09-18,2022,12,1,6982740,16005329,3015796,7022006,5599181,114095,13596,18170,13425,2,0,0,0
"4189","Massachusetts",2022-09-25,2022,13,1,6982740,16151378,3033182,7041102,5616989,146049,17386,19096,17808,2,0,0,0
"4190","Massachusetts",2022-10-02,2022,14,1,6982740,16308908,3052223,7065087,5635704,157530,19041,23985,18715,2,0,0,0
"4191","Massachusetts",2022-10-09,2022,15,1,6982740,16484143,3071822,7090616,5652789,175235,19599,25529,17085,3,0,0,0
"4192","Massachusetts",2022-10-16,2022,16,1,6982740,16623462,3087468,7113359,5667251,139319,15646,22743,14462,2,0,0,0
"4193","Massachusetts",2022-10-23,2022,17,1,6982740,16811175,3109224,7141198,5685273,187713,21756,27839,18022,3,0,0,0
"4194","Massachusetts",2022-10-30,2022,18,1,6982740,16957023,3128091,7162857,5699370,145848,18867,21659,14097,2,0,0,0
"4195","Massachusetts",2022-11-06,2022,19,1,6982740,17107934,3147049,7194733,5712909,150911,18958,31876,13539,2,0,0,0
"4196","Massachusetts",2022-11-13,2022,20,1,6982740,17276794,3169301,7218151,5728338,168860,22252,23418,15429,2,0,0,0
"4197","Massachusetts",2022-11-20,2022,21,1,6982740,17394953,3185657,7241238,5739584,118159,16356,23087,11246,2,0,0,0
"4198","Massachusetts",2022-11-27,2022,22,1,6982740,17457178,3194632,7251960,5745957,62225,8975,10722,6373,1,0,0,0
"4199","Massachusetts",2022-12-04,2022,23,1,6982740,17568473,3211081,7271113,5758745,111295,16449,19153,12788,2,0,0,0
"4200","Massachusetts",2022-12-11,2022,24,1,6982740,17644635,3222549,7284891,5766434,76162,11468,13778,7689,1,0,0,0
"4201","Massachusetts",2022-12-18,2022,25,1,6982740,17647728,3223071,7289256,5767257,3093,522,4365,823,0,0,0,0
"4202","Massachusetts",2022-12-25,2022,26,1,6982740,17765199,3240444,7309226,5778917,117471,17373,19970,11660,2,0,0,0
"4203","Massachusetts",2023-01-01,2022,27,1,7001399,17808499,3246708,7317814,5783520,43300,6264,8588,4603,1,0,0,0
"4204","Massachusetts",2023-01-08,2022,28,1,7001399,17857661,3256200,7326853,5788907,49162,9492,9039,5387,1,0,0,0
"4205","Massachusetts",2023-01-15,2022,29,1,7001399,17897697,3262960,7335689,5793776,40036,6760,8836,4869,1,0,0,0
"4206","Massachusetts",2023-01-22,2022,30,1,7001399,17943736,3270472,7343632,5798723,46039,7512,7943,4947,1,0,0,0
"4207","Massachusetts",2023-01-29,2022,31,1,7001399,17968608,3275118,7349623,5801679,24872,4646,5991,2956,0,0,0,0
"4208","Massachusetts",2023-02-05,2022,32,1,7001399,17991517,3279811,7354720,5804649,22909,4693,5097,2970,0,0,0,0
"4209","Massachusetts",2023-02-12,2022,33,1,7001399,18010421,3283473,7359139,5807046,18904,3662,4419,2397,0,0,0,0
"4210","Massachusetts",2023-02-19,2022,34,1,7001399,18024986,3286280,7362988,5808882,14565,2807,3849,1836,0,0,0,0
"4211","Massachusetts",2023-02-26,2022,35,1,7001399,18039745,3289271,7367005,5810671,14759,2991,4017,1789,0,0,0,0
"4212","Massachusetts",2023-03-05,2022,36,1,7001399,18039745,3289271,7367005,5810671,0,0,0,0,0,0,0,0
"4213","Michigan",2020-12-13,2020,25,1,10070627,1076,0,0,0,1076,0,0,0,0,0,0,0
"4214","Michigan",2020-12-20,2020,26,1,10070627,38037,0,0,0,36961,0,0,0,0,0,0,0
"4215","Michigan",2020-12-27,2020,27,1,10070627,83548,0,0,0,45511,0,0,0,0,0,0,0
"4216","Michigan",2021-01-03,2020,27,1,10038117,156251,0,0,0,72703,0,0,0,1,0,0,0
"4217","Michigan",2021-01-10,2020,28,1,10038117,364182,0,0,0,207931,0,0,0,2,0,0,0
"4218","Michigan",2021-01-17,2020,29,1,10038117,595454,0,0,0,231272,0,0,0,2,0,0,0
"4219","Michigan",2021-01-24,2020,30,1,10038117,866663,0,0,0,271209,0,0,0,3,0,0,0
"4220","Michigan",2021-01-31,2020,31,1,10038117,1134175,0,0,0,267512,0,0,0,3,0,0,0
"4221","Michigan",2021-02-07,2020,32,1,10038117,1465627,0,0,0,331452,0,0,0,3,0,0,0
"4222","Michigan",2021-02-14,2020,33,1,10038117,1833886,0,1244833,0,368259,0,1244833,0,4,0,12,0
"4223","Michigan",2021-02-21,2020,34,1,10038117,2165950,0,1399281,0,332064,0,154448,0,3,0,2,0
"4224","Michigan",2021-02-28,2020,35,1,10038117,2555112,0,1644210,930393,389162,0,244929,930393,4,0,2,9
"4225","Michigan",2021-03-07,2020,36,1,10038117,2983009,0,1936578,1082171,427897,0,292368,151778,4,0,3,2
"4226","Michigan",2021-03-14,2020,37,1,10038117,3484418,0,2271780,1282070,501409,0,335202,199899,5,0,3,2
"4227","Michigan",2021-03-21,2020,38,1,10038117,4006900,0,2616763,1502636,522482,0,344983,220566,5,0,3,2
"4228","Michigan",2021-03-28,2020,39,1,10038117,4619345,0,2978177,1784990,612445,0,361414,282354,6,0,4,3
"4229","Michigan",2021-04-04,2020,40,1,10038117,5223390,0,3326666,2097665,604045,0,348489,312675,6,0,3,3
"4230","Michigan",2021-04-11,2020,41,1,10038117,5921344,0,3737661,2475149,697954,0,410995,377484,7,0,4,4
"4231","Michigan",2021-04-18,2020,42,1,10038117,6554194,0,4028963,2830069,632850,0,291302,354920,6,0,3,4
"4232","Michigan",2021-04-25,2020,43,1,10038117,7118239,0,4253463,3180171,564045,0,224500,350102,6,0,2,3
"4233","Michigan",2021-05-02,2020,44,1,10038117,7536559,0,4393499,3475474,418320,0,140036,295303,4,0,1,3
"4234","Michigan",2021-05-09,2020,45,1,10038117,7933809,0,4520552,3768758,397250,0,127053,293284,4,0,1,3
"4235","Michigan",2021-05-16,2020,46,1,10038117,8305925,0,4687194,3987921,372116,0,166642,219163,4,0,2,2
"4236","Michigan",2021-05-23,2020,47,1,10038117,8611623,0,4831559,4159326,305698,0,144365,171405,3,0,1,2
"4237","Michigan",2021-05-30,2020,48,1,10038117,8773775,0,4906974,4254006,162152,0,75415,94680,2,0,1,1
"4238","Michigan",2021-06-06,2020,49,1,10038117,8953195,0,4971897,4376338,179420,0,64923,122332,2,0,1,1
"4239","Michigan",2021-06-13,2020,50,1,10038117,9185778,0,5048002,4540979,232583,0,76105,164641,2,0,1,2
"4240","Michigan",2021-06-20,2020,51,1,10038117,9332321,0,5105200,4636500,146543,0,57198,95521,1,0,1,1
"4241","Michigan",2021-06-27,2020,52,1,10038117,9453792,0,5149074,4719220,121471,0,43874,82720,1,0,0,1
"4242","Michigan",2021-07-04,2021,1,1,10038117,9527196,0,5180530,4762981,73404,0,31456,43761,1,0,0,0
"4243","Michigan",2021-07-11,2021,2,1,10038117,9608945,0,5211744,4800288,81749,0,31214,37307,1,0,0,0
"4244","Michigan",2021-07-18,2021,3,1,10038117,9715213,0,5256203,4844049,106268,0,44459,43761,1,0,0,0
"4245","Michigan",2021-07-25,2021,4,1,10038117,9786134,0,5297149,4873178,70921,0,40946,29129,1,0,0,0
"4246","Michigan",2021-08-01,2021,5,1,10038117,9867777,0,5349896,4906126,81643,0,52747,32948,1,0,1,0
"4247","Michigan",2021-08-08,2021,6,1,10038117,9945106,0,5399563,4937718,77329,0,49667,31592,1,0,0,0
"4248","Michigan",2021-08-15,2021,7,1,10038117,10029672,0,5444577,4974248,84566,0,45014,36530,1,0,0,0
"4249","Michigan",2021-08-22,2021,8,1,10038117,10131404,0,5491388,5018900,101732,0,46811,44652,1,0,0,0
"4250","Michigan",2021-08-29,2021,9,1,10038117,10234537,0,5537077,5064445,103133,0,45689,45545,1,0,0,0
"4251","Michigan",2021-09-05,2021,10,1,10038117,10310263,0,5567113,5099127,75726,0,30036,34682,1,0,0,0
"4252","Michigan",2021-09-12,2021,11,1,10038117,10391234,0,5602946,5137638,80971,0,35833,38511,1,0,0,0
"4253","Michigan",2021-09-19,2021,12,1,10038117,10518163,0,5661187,5193535,126929,0,58241,55897,1,0,1,1
"4254","Michigan",2021-09-26,2021,13,1,10038117,10656190,0,5700660,5227214,138027,0,39473,33679,1,0,0,0
"4255","Michigan",2021-10-03,2021,14,1,10038117,10837674,0,5722903,5254988,181484,0,22243,27774,2,0,0,0
"4256","Michigan",2021-10-10,2021,15,1,10038117,11046958,0,5734144,5279134,209284,0,11240,24146,2,0,0,0
"4257","Michigan",2021-10-17,2021,16,1,10038117,11140293,416087,5757563,5301096,93335,416087,23419,21962,1,4,0,0
"4258","Michigan",2021-10-24,2021,17,1,10038117,11421987,617619,5805594,5337811,281694,201532,48031,36715,3,2,0,0
"4259","Michigan",2021-10-31,2021,18,1,10038117,11681838,820771,5844248,5362760,259851,203152,38654,24949,3,2,0,0
"4260","Michigan",2021-11-07,2021,19,1,10038117,11932057,996736,5903777,5386461,250219,175965,59529,23701,2,2,1,0
"4261","Michigan",2021-11-14,2021,20,1,10038117,12316155,1229077,6010677,5416627,384098,232341,106900,30166,4,2,1,0
"4262","Michigan",2021-11-21,2021,21,1,10038117,12554249,1397768,6069178,5433838,238094,168691,58501,17211,2,2,1,0
"4263","Michigan",2021-11-28,2021,22,1,10038117,12903723,1633386,6143709,5482861,349474,235618,74531,49023,3,2,1,0
"4264","Michigan",2021-12-05,2021,23,1,10038117,13205897,1830201,6196738,5544303,302174,196815,53029,61442,3,2,1,1
"4265","Michigan",2021-12-12,2021,24,1,10038117,13550097,2060866,6254114,5608026,344200,230665,57376,63723,3,2,1,1
"4266","Michigan",2021-12-19,2021,25,1,10038117,13840132,2261722,6308058,5651172,290035,200856,53944,43146,3,2,1,0
"4267","Michigan",2021-12-26,2021,26,1,10038117,14017702,2378596,6345853,5679382,177570,116874,37795,28210,2,1,0,0
"4268","Michigan",2022-01-02,2021,27,1,10033281,14185348,2485238,6382258,5708301,167646,106642,36405,28919,2,1,0,0
"4269","Michigan",2022-01-09,2021,28,1,10033281,14386081,2612661,6426474,5742728,200733,127423,44216,34427,2,1,0,0
"4270","Michigan",2022-01-16,2021,29,1,10033281,14547119,2713932,6473405,5775866,161038,101271,46931,33138,2,1,0,0
"4271","Michigan",2022-01-23,2021,30,1,10033281,14668279,2784686,6500424,5801386,121160,70754,27019,25520,1,1,0,0
"4272","Michigan",2022-01-30,2021,31,1,10033281,14789947,2852416,6526453,5829606,121668,67730,26029,28220,1,1,0,0
"4273","Michigan",2022-02-06,2021,32,1,10033281,14928996,2928578,6554837,5862975,139049,76162,28384,33369,1,1,0,0
"4274","Michigan",2022-02-13,2021,33,1,10033281,15075506,2980113,6574423,5887012,146510,51535,19586,24037,1,1,0,0
"4275","Michigan",2022-02-20,2021,34,1,10033281,15197805,3049211,6599764,5912531,122299,69098,25341,25519,1,1,0,0
"4276","Michigan",2022-02-27,2021,35,1,10033281,15289016,3107708,6615883,5926909,91211,58497,16119,14378,1,1,0,0
"4277","Michigan",2022-03-06,2021,36,1,10033281,15368643,3151422,6632121,5944234,79627,43714,16238,17325,1,0,0,0
"4278","Michigan",2022-03-13,2021,37,1,10033281,15399383,3165926,6639175,5952818,30740,14504,7054,8584,0,0,0,0
"4279","Michigan",2022-03-20,2021,38,1,10033281,15430326,3181065,6645912,5960593,30943,15139,6737,7775,0,0,0,0
"4280","Michigan",2022-03-27,2021,39,1,10033281,15469335,3198158,6654179,5968749,39009,17093,8267,8156,0,0,0,0
"4281","Michigan",2022-04-03,2021,40,1,10033281,15577523,3213699,6662379,5978285,108188,15541,8200,9536,1,0,0,0
"4282","Michigan",2022-04-10,2021,41,1,10033281,15685168,3228310,6670519,5987550,107645,14611,8140,9265,1,0,0,0
