"","Province_State","Week","MMWRyear","MMWRweek","MMWRday","Doses_admin_yf","Total_additional_doses_yf","People_at_least_one_dose_yf","People_fully_vaccinated_yf","Doses_admin_yf_daily","Total_additional_doses_yf_daily","People_at_least_one_dose_yf_daily","People_fully_vaccinated_yf_daily"
"3579","New Hampshire",2022-04-03,2021,40,1,2512178,387397,1238915,944771,0,5940,0,1806
"3580","New Hampshire",2022-04-10,2021,41,1,2512178,391508,1238915,944771,0,4111,0,0
"3581","New Hampshire",2022-04-17,2021,42,1,2512178,416306,1238915,952068,0,24798,0,7296
"3582","New Hampshire",2022-04-24,2021,43,1,2525598,420437,1238915,954664,13419,4131,0,2596
"3583","New Hampshire",2022-05-01,2021,44,1,2545695,427712,1238915,957661,20097,7275,0,2997
"3584","New Hampshire",2022-05-08,2021,45,1,2581346,441899,1238915,961786,35651,14187,0,4125
"3585","New Hampshire",2022-05-15,2021,46,1,2594910,445025,1238915,963660,13564,3126,0,1874
"3586","New Hampshire",2022-05-22,2021,47,1,2612400,449355,1238915,966359,17490,4330,0,2699
"3587","New Hampshire",2022-05-29,2021,48,1,2621613,451692,1238915,967707,9213,2337,0,1348
"3588","New Hampshire",2022-06-05,2021,49,1,2630797,453975,1238915,968770,9184,2283,0,1063
"3589","New Hampshire",2022-06-12,2021,50,1,2633073,454500,1238915,968770,2276,525,0,0
"3590","New Hampshire",2022-06-19,2021,51,1,2653984,460980,1238915,968770,20911,6480,0,0
"3591","New Hampshire",2022-06-26,2021,52,1,2663281,463533,1238915,968770,9297,2553,0,0
"3592","New Hampshire",2022-07-03,2022,1,1,2668297,464784,1238915,968770,5016,1251,0,0
"3593","New Hampshire",2022-07-10,2022,2,1,2673624,466054,1238915,968770,5327,1270,0,0
"3594","New Hampshire",2022-07-17,2022,3,1,2683255,468104,1238915,968770,9631,2050,0,0
"3595","New Hampshire",2022-07-24,2022,4,1,2687052,468855,1238915,968770,3797,751,0,0
"3596","New Hampshire",2022-07-31,2022,5,1,2688423,470939,1238915,968770,1371,2084,0,0
"3597","New Hampshire",2022-08-07,2022,6,1,2688423,472575,1238915,968770,0,1636,0,0
"3598","New Hampshire",2022-08-14,2022,7,1,2688423,474256,1238915,968770,0,1681,0,0
"3599","New Hampshire",2022-08-21,2022,8,1,2688423,474453,1238915,968770,0,197,0,0
"3600","New Hampshire",2022-08-28,2022,9,1,2688423,474865,1238915,968770,0,412,0,0
"3601","New Hampshire",2022-09-04,2022,10,1,2688423,474865,1238915,968770,0,0,0,0
"3602","New Hampshire",2022-09-11,2022,11,1,2688423,474865,1238915,968770,0,0,0,0
"3603","New Hampshire",2022-09-18,2022,12,1,2688423,474865,1238915,968770,0,0,0,0
"3604","New Hampshire",2022-09-25,2022,13,1,2688423,474865,1238915,968770,0,0,0,0
"3605","New Hampshire",2022-10-02,2022,14,1,2688423,474865,1238915,968770,0,0,0,0
"3606","New Hampshire",2022-10-09,2022,15,1,2688423,475978,1238915,968770,0,1112,0,0
"3607","New Hampshire",2022-10-16,2022,16,1,2688423,476370,1238915,968770,0,392,0,0
"3608","New Hampshire",2022-10-23,2022,17,1,2739221,499847,1238915,968770,50797,23477,0,0
"3609","New Hampshire",2022-10-30,2022,18,1,2739839,500236,1238915,968770,618,389,0,0
"3610","New Hampshire",2022-11-06,2022,19,1,2740318,500574,1238915,968770,479,338,0,0
"3611","New Hampshire",2022-11-13,2022,20,1,2740607,500865,1238915,968770,289,291,0,0
"3612","New Hampshire",2022-11-20,2022,21,1,2740960,501120,1238915,968770,353,255,0,0
"3613","New Hampshire",2022-11-27,2022,22,1,2741100,501248,1238915,968770,140,128,0,0
"3614","New Hampshire",2022-12-04,2022,23,1,2874094,523332,1238915,969170,132994,22084,0,399
"3615","New Hampshire",2022-12-11,2022,24,1,2884717,525288,1238915,970278,10623,1956,0,1108
"3616","New Hampshire",2022-12-18,2022,25,1,2906028,529030,1238915,972047,21311,3742,0,1769
"3617","New Hampshire",2022-12-25,2022,26,1,2906126,529173,1238915,972281,98,143,0,234
"3618","New Hampshire",2023-01-01,2022,27,1,2906241,529267,1238915,972397,115,94,0,116
"3619","New Hampshire",2023-01-08,2022,28,1,2906363,529410,1238915,972531,122,143,0,134
"3620","New Hampshire",2023-01-15,2022,29,1,2934387,534200,1238915,975814,28024,4790,0,3283
"3621","New Hampshire",2023-01-22,2022,30,1,2940278,535357,1238915,976466,5891,1157,0,652
"3622","New Hampshire",2023-01-29,2022,31,1,2946578,536460,1238915,977116,6300,1103,0,650
"3623","New Hampshire",2023-02-05,2022,32,1,2951384,537451,1238915,977842,4806,991,0,726
"3624","New Hampshire",2023-02-12,2022,33,1,2953871,537987,1238915,978260,2487,536,0,418
"3625","New Hampshire",2023-02-19,2022,34,1,2956696,538570,1238915,978644,2825,583,0,384
"3626","New Hampshire",2023-02-26,2022,35,1,2959206,539117,1238915,978992,2510,547,0,348
"3627","New Hampshire",2023-03-05,2022,36,1,2959206,539117,1238915,978992,0,0,0,0
"3628","New Jersey",2020-12-13,2020,25,1,1818,0,0,0,1818,0,0,0
"3629","New Jersey",2020-12-20,2020,26,1,35473,0,0,0,33655,0,0,0
"3630","New Jersey",2020-12-27,2020,27,1,92179,0,0,0,56706,0,0,0
"3631","New Jersey",2021-01-03,2020,27,1,175355,0,0,0,83176,0,0,0
"3632","New Jersey",2021-01-10,2020,28,1,317070,0,0,0,141715,0,0,0
"3633","New Jersey",2021-01-17,2020,29,1,464363,0,0,0,147293,0,0,0
"3634","New Jersey",2021-01-24,2020,30,1,727426,0,0,0,263063,0,0,0
"3635","New Jersey",2021-01-31,2020,31,1,884736,0,0,0,157310,0,0,0
"3636","New Jersey",2021-02-07,2020,32,1,1252742,0,0,0,368006,0,0,0
"3637","New Jersey",2021-02-14,2020,33,1,1604448,0,1187504,0,351706,0,1187504,0
"3638","New Jersey",2021-02-21,2020,34,1,1943116,0,1348635,0,338668,0,161131,0
"3639","New Jersey",2021-02-28,2020,35,1,2403077,0,1661209,830400,459961,0,312574,830400
"3640","New Jersey",2021-03-07,2020,36,1,2916801,0,2018387,1027702,513724,0,357178,197302
"3641","New Jersey",2021-03-14,2020,37,1,3431096,0,2372189,1227118,514295,0,353802,199416
"3642","New Jersey",2021-03-21,2020,38,1,3958836,0,2720391,1445318,527740,0,348202,218200
"3643","New Jersey",2021-03-28,2020,39,1,4655258,0,3103304,1796703,696422,0,382913,351385
"3644","New Jersey",2021-04-04,2020,40,1,5351413,0,3532817,2153059,696155,0,429513,356356
"3645","New Jersey",2021-04-11,2020,41,1,6076066,0,3977971,2542293,724653,0,445154,389234
"3646","New Jersey",2021-04-18,2020,42,1,6720403,0,4310474,2873499,644337,0,332503,331206
"3647","New Jersey",2021-04-25,2020,43,1,7302231,0,4582214,3202180,581828,0,271740,328681
"3648","New Jersey",2021-05-02,2020,44,1,7773775,0,4755104,3531018,471544,0,172890,328838
"3649","New Jersey",2021-05-09,2020,45,1,8218240,0,4918197,3841128,444465,0,163093,310110
"3650","New Jersey",2021-05-16,2020,46,1,8666138,0,5128880,4101787,447898,0,210683,260659
"3651","New Jersey",2021-05-23,2020,47,1,8988961,0,5293316,4279512,322823,0,164436,177725
"3652","New Jersey",2021-05-30,2020,48,1,9237904,0,5422416,4413738,248943,0,129100,134226
"3653","New Jersey",2021-06-06,2020,49,1,9497563,0,5527782,4581122,259659,0,105366,167384
"3654","New Jersey",2021-06-13,2020,50,1,9799660,0,5616755,4788682,302097,0,88973,207560
"3655","New Jersey",2021-06-20,2020,51,1,9848264,0,5616755,4855623,48604,0,0,66941
"3656","New Jersey",2021-06-27,2020,52,1,9886228,0,5616755,4924679,37963,0,0,69055
"3657","New Jersey",2021-07-04,2021,1,1,9995935,0,5655224,4987200,109707,0,38468,62521
"3658","New Jersey",2021-07-11,2021,2,1,10103999,0,5710005,5047091,108064,0,54781,59891
"3659","New Jersey",2021-07-18,2021,3,1,10216488,0,5771978,5105309,112489,0,61973,58218
"3660","New Jersey",2021-07-25,2021,4,1,10355671,0,5847756,5176518,139183,0,75778,71209
"3661","New Jersey",2021-08-01,2021,5,1,10483346,0,5930653,5229423,127675,0,82897,52905
"3662","New Jersey",2021-08-08,2021,6,1,10611715,0,6013213,5283871,128369,0,82560,54448
"3663","New Jersey",2021-08-15,2021,7,1,10760124,0,6093262,5345747,148409,0,80049,61876
"3664","New Jersey",2021-08-22,2021,8,1,10922933,0,6172469,5419697,162809,0,79207,73950
"3665","New Jersey",2021-08-29,2021,9,1,11083698,0,6248194,5494668,160765,0,75725,74971
"3666","New Jersey",2021-09-05,2021,10,1,11204434,0,6302197,5551806,120736,0,54003,57138
"3667","New Jersey",2021-09-12,2021,11,1,11334953,0,6360622,5616425,130519,0,58425,64619
"3668","New Jersey",2021-09-19,2021,12,1,11420602,0,6398963,5674502,85649,0,38341,58077
"3669","New Jersey",2021-09-26,2021,13,1,11547112,0,6444074,5716908,126510,0,45111,42406
"3670","New Jersey",2021-10-03,2021,14,1,11733172,0,6502438,5769707,186060,0,58364,52799
"3671","New Jersey",2021-10-10,2021,15,1,11874110,0,6545473,5809177,140938,0,43035,39470
"3672","New Jersey",2021-10-17,2021,16,1,12032967,358887,6596893,5851647,158857,358887,51420,42470
"3673","New Jersey",2021-10-24,2021,17,1,12258776,498280,6653171,5887103,225809,139393,56278,35456
"3674","New Jersey",2021-10-31,2021,18,1,12498402,655582,6706121,5917377,239626,157302,52950,30274
"3675","New Jersey",2021-11-07,2021,19,1,12796010,829960,6801655,5950216,297608,174378,95534,32839
"3676","New Jersey",2021-11-14,2021,20,1,13105727,999796,6906965,5981365,309717,169836,105310,31149
"3677","New Jersey",2021-11-21,2021,21,1,13301118,1115616,6966872,5997187,195391,115820,59907,15822
"3678","New Jersey",2021-11-28,2021,22,1,13685682,1334023,7079379,6058557,384564,218407,112507,61370
"3679","New Jersey",2021-12-05,2021,23,1,14059063,1561971,7178380,6129427,373381,227948,99001,70870
"3680","New Jersey",2021-12-12,2021,24,1,14418159,1774869,7274580,6192466,359096,212898,96200,63039
"3681","New Jersey",2021-12-19,2021,25,1,14741868,1994567,7371531,6233407,323709,219698,96951,40941
"3682","New Jersey",2021-12-26,2021,26,1,14997030,2144959,7449359,6267956,255162,150392,77828,34549
"3683","New Jersey",2022-01-02,2021,27,1,15226907,2275970,7520346,6303604,229877,131011,70987,35648
"3684","New Jersey",2022-01-09,2021,28,1,15507329,2435951,7603458,6350580,280422,159981,83112,46976
"3685","New Jersey",2022-01-16,2021,29,1,15753923,2573219,7687070,6396148,246594,137268,83612,45568
"3686","New Jersey",2022-01-23,2021,30,1,15961157,2683483,7749451,6435682,207234,110264,62381,39534
"3687","New Jersey",2022-01-30,2021,31,1,16168907,2781275,7801386,6497450,207750,97792,51935,61768
"3688","New Jersey",2022-02-06,2021,32,1,16301297,2845046,7837084,6534511,132390,63771,35698,37061
"3689","New Jersey",2022-02-13,2021,33,1,16419245,2898834,7869226,6564154,117948,53788,32142,29643
"3690","New Jersey",2022-02-20,2021,34,1,16519919,2952718,7895131,6587112,100674,53884,25905,22958
"3691","New Jersey",2022-02-27,2021,35,1,16611285,3001894,7918537,6607511,91366,49176,23406,20399
"3692","New Jersey",2022-03-06,2021,36,1,16665159,3027524,7933490,6622859,53874,25630,14953,15348
"3693","New Jersey",2022-03-13,2021,37,1,16712980,3048945,7947420,6636114,47821,21421,13930,13255
"3694","New Jersey",2022-03-20,2021,38,1,16755351,3069394,7958713,6646780,42371,20449,11293,10666
"3695","New Jersey",2022-03-27,2021,39,1,16807034,3090001,7970263,6658408,51683,20607,11550,11628
"3696","New Jersey",2022-04-03,2021,40,1,16920700,3115906,7984437,6675020,113666,25905,14174,16612
"3697","New Jersey",2022-04-10,2021,41,1,17033378,3141297,7998917,6689711,112678,25391,14480,14691
"3698","New Jersey",2022-04-17,2021,42,1,17113463,3161120,8010593,6701745,80085,19823,11676,12034
"3699","New Jersey",2022-04-24,2021,43,1,17196771,3178796,8022752,6713281,83308,17676,12159,11536
"3700","New Jersey",2022-05-01,2021,44,1,17277291,3197076,8034624,6724213,80520,18280,11872,10932
"3701","New Jersey",2022-05-08,2021,45,1,17353496,3214973,8046169,6734804,76205,17897,11545,10591
"3702","New Jersey",2022-05-15,2021,46,1,17435353,3233558,8059001,6745854,81857,18585,12832,11050
"3703","New Jersey",2022-05-22,2021,47,1,17519414,3254382,8072137,6756704,84061,20824,13136,10850
"3704","New Jersey",2022-05-29,2021,48,1,17569104,3269048,8079127,6763983,49690,14666,6990,7279
"3705","New Jersey",2022-06-05,2021,49,1,17624652,3284695,8089137,6772415,55548,15647,10009,8432
"3706","New Jersey",2022-06-12,2021,50,1,17666186,3297245,8096663,6779034,41534,12550,7526,6619
"3707","New Jersey",2022-06-19,2021,51,1,17702098,3308080,8103251,6784849,35912,10835,6588,5815
"3708","New Jersey",2022-06-26,2021,52,1,17737437,3326098,8116207,6790708,35339,18018,12956,5859
"3709","New Jersey",2022-07-03,2022,1,1,17771972,3335654,8126294,6795667,34535,9556,10087,4959
"3710","New Jersey",2022-07-10,2022,2,1,17812917,3347637,8137665,6802022,40945,11983,11371,6355
"3711","New Jersey",2022-07-17,2022,3,1,17871786,3361254,8151495,6809772,58869,13617,13830,7750
"3712","New Jersey",2022-07-24,2022,4,1,17925211,3373218,8163192,6817526,53425,11964,11697,7754
"3713","New Jersey",2022-07-31,2022,5,1,17969587,3383365,8172158,6823997,44376,10147,8966,6471
"3714","New Jersey",2022-08-07,2022,6,1,18006683,3392534,8181628,6832125,37096,9169,9470,8128
"3715","New Jersey",2022-08-14,2022,7,1,18041282,3401475,8190571,6838977,34599,8941,8943,6852
"3716","New Jersey",2022-08-21,2022,8,1,18072396,3410081,8199257,6845644,31114,8606,8686,6667
"3717","New Jersey",2022-08-28,2022,9,1,18100834,3418237,8207531,6851664,28438,8156,8274,6020
"3718","New Jersey",2022-09-04,2022,10,1,18111411,3421594,8210813,6854030,10577,3357,3282,2366
"3719","New Jersey",2022-09-11,2022,11,1,18111476,3422187,8212432,6855036,65,593,1619,1006
"3720","New Jersey",2022-09-18,2022,12,1,18283404,3444175,8232301,6874846,171928,21988,19869,19810
"3721","New Jersey",2022-09-25,2022,13,1,18390826,3457334,8243579,6886692,107422,13159,11278,11846
"3722","New Jersey",2022-10-02,2022,14,1,18506887,3472689,8256644,6900438,116061,15355,13065,13746
"3723","New Jersey",2022-10-09,2022,15,1,18625366,3487026,8267888,6911472,118479,14337,11244,11034
"3724","New Jersey",2022-10-16,2022,16,1,18745254,3501605,8280181,6923419,119888,14579,12293,11947
"3725","New Jersey",2022-10-23,2022,17,1,18851613,3515215,8291708,6933648,106359,13610,11527,10229
"3726","New Jersey",2022-10-30,2022,18,1,18971515,3530900,8304839,6945119,119902,15685,13131,11471
"3727","New Jersey",2022-11-06,2022,19,1,19065392,3544439,8315477,6954269,93877,13539,10638,9150
"3728","New Jersey",2022-11-13,2022,20,1,19156803,3558379,8326664,6963687,91411,13940,11187,9418
"3729","New Jersey",2022-11-20,2022,21,1,19240352,3570628,8336916,6972300,83549,12249,10252,8613
"3730","New Jersey",2022-11-27,2022,22,1,19284388,3577505,8342750,6977486,44036,6877,5834,5186
"3731","New Jersey",2022-12-04,2022,23,1,19342608,3586569,8350314,6983960,58220,9064,7564,6474
"3732","New Jersey",2022-12-11,2022,24,1,19404844,3596475,8358862,6990653,62236,9906,8548,6693
"3733","New Jersey",2022-12-18,2022,25,1,19466163,3605764,8366725,6997244,61319,9289,7863,6591
"3734","New Jersey",2022-12-25,2022,26,1,19503839,3611932,8372496,7001577,37676,6168,5771,4333
"3735","New Jersey",2023-01-01,2022,27,1,19546431,3618870,8378969,7006527,42592,6938,6473,4950
"3736","New Jersey",2023-01-08,2022,28,1,19590702,3627053,8385689,7011599,44271,8183,6720,5072
"3737","New Jersey",2023-01-15,2022,29,1,19625426,3633003,8391281,7015930,34724,5950,5592,4331
"3738","New Jersey",2023-01-22,2022,30,1,19650973,3637550,8395828,7019310,25547,4547,4547,3380
"3739","New Jersey",2023-01-29,2022,31,1,19672387,3641469,8399670,7022359,21414,3919,3842,3049
"3740","New Jersey",2023-02-05,2022,32,1,19689208,3644736,8402715,7024668,16821,3267,3045,2309
"3741","New Jersey",2023-02-12,2022,33,1,19704629,3647790,8405637,7026966,15421,3054,2922,2298
"3742","New Jersey",2023-02-19,2022,34,1,19717299,3650307,8408364,7029125,12670,2517,2727,2159
"3743","New Jersey",2023-02-26,2022,35,1,19729328,3652913,8411065,7031019,12029,2606,2701,1894
"3744","New Jersey",2023-03-05,2022,36,1,19729328,3652913,8411065,7031019,0,0,0,0
"3745","New Mexico",2020-12-13,2020,25,1,1277,0,0,0,1277,0,0,0
"3746","New Mexico",2020-12-20,2020,26,1,20723,0,0,0,19446,0,0,0
"3747","New Mexico",2020-12-27,2020,27,1,36306,0,0,0,15583,0,0,0
"3748","New Mexico",2021-01-03,2020,27,1,56363,0,0,0,20057,0,0,0
"3749","New Mexico",2021-01-10,2020,28,1,99305,0,0,0,42942,0,0,0
"3750","New Mexico",2021-01-17,2020,29,1,162045,0,0,0,62740,0,0,0
"3751","New Mexico",2021-01-24,2020,30,1,238755,0,0,0,76710,0,0,0
"3752","New Mexico",2021-01-31,2020,31,1,306945,0,0,0,68190,0,0,0
"3753","New Mexico",2021-02-07,2020,32,1,388806,0,0,0,81861,0,0,0
"3754","New Mexico",2021-02-14,2020,33,1,562580,0,388638,0,173774,0,388638,0
"3755","New Mexico",2021-02-21,2020,34,1,657118,0,438670,0,94538,0,50032,0
"3756","New Mexico",2021-02-28,2020,35,1,765965,0,502054,272898,108847,0,63384,272898
"3757","New Mexico",2021-03-07,2020,36,1,895586,0,581690,326268,129621,0,79636,53370
"3758","New Mexico",2021-03-14,2020,37,1,1031202,0,658512,390600,135616,0,76822,64332
"3759","New Mexico",2021-03-21,2020,38,1,1162064,0,739270,450916,130862,0,80758,60316
"3760","New Mexico",2021-03-28,2020,39,1,1312410,0,828199,519339,150346,0,88929,68423
"3761","New Mexico",2021-04-04,2020,40,1,1448347,0,904820,587476,135937,0,76621,68137
"3762","New Mexico",2021-04-11,2020,41,1,1578058,0,975654,655962,129711,0,70834,68486
"3763","New Mexico",2021-04-18,2020,42,1,1699936,0,1030900,721522,121878,0,55246,65560
"3764","New Mexico",2021-04-25,2020,43,1,1794170,0,1066741,779361,94234,0,35841,57839
"3765","New Mexico",2021-05-02,2020,44,1,1894768,0,1100463,847535,100598,0,33722,68174
"3766","New Mexico",2021-05-09,2020,45,1,1982001,0,1127199,911391,87233,0,26736,63856
"3767","New Mexico",2021-05-16,2020,46,1,2057890,0,1164237,954654,75889,0,37038,43263
"3768","New Mexico",2021-05-23,2020,47,1,2128144,0,1201295,994725,70254,0,37058,40071
"3769","New Mexico",2021-05-30,2020,48,1,2128144,0,1220154,1013369,0,0,18859,18644
"3770","New Mexico",2021-06-06,2020,49,1,2203536,0,1235549,1036832,75391,0,15395,23463
"3771","New Mexico",2021-06-13,2020,50,1,2272676,0,1264158,1084351,69140,0,28609,47519
"3772","New Mexico",2021-06-20,2020,51,1,2325467,0,1288292,1116287,52791,0,24134,31936
"3773","New Mexico",2021-06-27,2020,52,1,2391357,0,1323553,1149880,65890,0,35261,33593
"3774","New Mexico",2021-07-04,2021,1,1,2413586,0,1333543,1162938,22229,0,9990,13058
"3775","New Mexico",2021-07-11,2021,2,1,2435216,0,1343581,1175106,21630,0,10038,12168
"3776","New Mexico",2021-07-18,2021,3,1,2455789,0,1355256,1185557,20573,0,11675,10451
"3777","New Mexico",2021-07-25,2021,4,1,2477501,0,1369002,1194187,21712,0,13746,8630
"3778","New Mexico",2021-08-01,2021,5,1,2512127,0,1389769,1208255,34626,0,20767,14068
"3779","New Mexico",2021-08-08,2021,6,1,2541912,0,1409744,1219251,29785,0,19975,10996
"3780","New Mexico",2021-08-15,2021,7,1,2573688,0,1429547,1231002,31776,0,19803,11751
"3781","New Mexico",2021-08-22,2021,8,1,2618917,0,1453436,1249329,45229,0,23889,18327
"3782","New Mexico",2021-08-29,2021,9,1,2661367,0,1474434,1265467,42450,0,20998,16138
"3783","New Mexico",2021-09-05,2021,10,1,2691047,0,1487207,1280011,29680,0,12773,14544
"3784","New Mexico",2021-09-12,2021,11,1,2725327,0,1501118,1296999,34280,0,13911,16988
"3785","New Mexico",2021-09-19,2021,12,1,2754870,0,1511636,1313066,29543,0,10518,16067
"3786","New Mexico",2021-09-26,2021,13,1,2792873,0,1523778,1326551,38003,0,12142,13485
"3787","New Mexico",2021-10-03,2021,14,1,2829941,0,1533448,1327784,37068,0,9670,1233
"3788","New Mexico",2021-10-10,2021,15,1,2873118,0,1537082,1327784,43177,0,3634,0
"3789","New Mexico",2021-10-17,2021,16,1,2873118,118393,1537082,1327784,0,118393,0,0
"3790","New Mexico",2021-10-24,2021,17,1,2873118,155350,1537082,1327784,0,36957,0,0
"3791","New Mexico",2021-10-31,2021,18,1,2874016,199913,1537082,1327784,897,44563,0,0
"3792","New Mexico",2021-11-07,2021,19,1,2948275,247335,1543990,1327784,74259,47422,6907,0
"3793","New Mexico",2021-11-14,2021,20,1,3030921,297781,1573157,1327784,82646,50446,29167,0
"3794","New Mexico",2021-11-21,2021,21,1,3091322,335171,1594411,1328003,60401,37390,21254,218
"3795","New Mexico",2021-11-28,2021,22,1,3166048,379838,1617797,1339372,74726,44667,23386,11369
"3796","New Mexico",2021-12-05,2021,23,1,3253041,429575,1640335,1356853,86993,49737,22538,17481
"3797","New Mexico",2021-12-12,2021,24,1,3337895,479700,1661657,1372909,84854,50125,21322,16056
"3798","New Mexico",2021-12-19,2021,25,1,3404645,518860,1682029,1383100,66750,39160,20372,10191
"3799","New Mexico",2021-12-26,2021,26,1,3453488,546676,1695938,1391188,48843,27816,13909,8088
"3800","New Mexico",2022-01-02,2021,27,1,3481228,561881,1705114,1396966,27740,15205,9176,5778
"3801","New Mexico",2022-01-09,2021,28,1,3541799,595936,1722943,1407585,60571,34055,17829,10619
"3802","New Mexico",2022-01-16,2021,29,1,3598464,627985,1753326,1423553,56665,32049,30383,15968
"3803","New Mexico",2022-01-23,2021,30,1,3639502,650295,1767541,1430308,41038,22310,14215,6755
"3804","New Mexico",2022-01-30,2021,31,1,3671518,665904,1778068,1437582,32016,15609,10527,7274
"3805","New Mexico",2022-02-06,2021,32,1,3702099,677075,1786267,1444944,30581,11171,8199,7362
"3806","New Mexico",2022-02-13,2021,33,1,3739834,688522,1794196,1453245,37735,11447,7929,8301
"3807","New Mexico",2022-02-20,2021,34,1,3761043,696918,1801082,1458914,21209,8396,6886,5669
"3808","New Mexico",2022-02-27,2021,35,1,3777643,703255,1805814,1463033,16600,6337,4732,4119
"3809","New Mexico",2022-03-06,2021,36,1,3791804,708990,1809610,1466852,14161,5735,3796,3819
