"Province_State","Week","MMWRyear","MMWRweek","MMWRday","Population_Estimate","Deaths_yf","Confirmed_Cases_yf","Deaths_Daily","Confirmed_Cases_Daily"
"Washington",2020-11-15,2020,21,1,7724566,2595,147929,102,14538
"Washington",2020-11-22,2020,22,1,7724566,2714,167231,119,19302
"Washington",2020-11-29,2020,23,1,7724566,2867,183081,153,15850
"Washington",2020-12-06,2020,24,1,7724566,2941,208717,74,25636
"Washington",2020-12-13,2020,25,1,7724566,3107,222600,166,13883
"Washington",2020-12-20,2020,26,1,7724566,3184,236719,77,14119
"Washington",2020-12-27,2020,27,1,7724566,3460.5,246752,276.5,10033
"Washington",2021-01-03,2020,27,1,7741433,3698.33333333333,271595,237.833333333333,24843
"Washington",2021-01-10,2020,28,1,7741433,3903,285970,204.666666666667,14375
"Washington",2021-01-17,2020,29,1,7741433,4114,300198,211,14228
"Washington",2021-01-24,2020,30,1,7741433,4285,311597,171,11399
"Washington",2021-01-31,2020,31,1,7741433,4449,320146,164,8549
"Washington",2021-02-07,2020,32,1,7741433,4675,328047,226,7901
"Washington",2021-02-14,2020,33,1,7741433,4822,333794,147,5747
"Washington",2021-02-21,2020,34,1,7741433,4956,339773,134,5979
"Washington",2021-02-28,2020,35,1,7741433,5041,344532,85,4759
"Washington",2021-03-07,2020,36,1,7741433,5123,349425,82,4893
"Washington",2021-03-14,2020,37,1,7741433,5174,354782,51,5357
"Washington",2021-03-21,2020,38,1,7741433,5218,361115,44,6333
"Washington",2021-03-28,2020,39,1,7741433,5278,368403,60,7288
"Washington",2021-04-04,2020,40,1,7741433,5322,376230,44,7827
"Washington",2021-04-11,2020,41,1,7741433,5380,385549,58,9319
"Washington",2021-04-18,2020,42,1,7741433,5434,395312,54,9763
"Washington",2021-04-25,2020,43,1,7741433,5499,404709,65,9397
"Washington",2021-05-02,2020,44,1,7741433,5564,413980,65,9271
"Washington",2021-05-09,2020,45,1,7741433,5623,422665,59,8685
"Washington",2021-05-16,2020,46,1,7741433,5702,427494,79,4829
"Washington",2021-05-23,2020,47,1,7741433,5765,435849,63,8355
"Washington",2021-05-30,2020,48,1,7741433,5813.6,440057,48.6000000000004,4208
"Washington",2021-06-06,2020,49,1,7741433,5813.6,444166,0,4109
"Washington",2021-06-13,2020,50,1,7741433,5820,447203,6.39999999999964,3037
"Washington",2021-06-20,2020,51,1,7741433,5902,450404,82,3201
"Washington",2021-06-27,2020,52,1,7741433,5939,452483,37,2079
"Washington",2021-07-04,2021,1,1,7741433,5997,455103,58,2620
"Washington",2021-07-11,2021,2,1,7741433,6042,460067,45,4964
"Washington",2021-07-18,2021,3,1,7741433,6078,466235,36,6168
"Washington",2021-07-25,2021,4,1,7741433,6122,473076,44,6841
"Washington",2021-08-01,2021,5,1,7741433,6168,488640,46,15564
"Washington",2021-08-08,2021,6,1,7741433,6239,507294,71,18654
"Washington",2021-08-15,2021,7,1,7741433,6356,528453,117,21159
"Washington",2021-08-22,2021,8,1,7741433,6507,550988,151,22535
"Washington",2021-08-29,2021,9,1,7741433,6691,575490,184,24502
"Washington",2021-09-05,2021,10,1,7741433,6918,597732,227,22242
"Washington",2021-09-12,2021,11,1,7741433,7201,620752,283,23020
"Washington",2021-09-19,2021,12,1,7741433,7494,640496,293,19744
"Washington",2021-09-26,2021,13,1,7741433,7765,660910,271,20414
"Washington",2021-10-03,2021,14,1,7741433,8022,677995,257,17085
"Washington",2021-10-10,2021,15,1,7741433,8234,695016,212,17021
"Washington",2021-10-17,2021,16,1,7741433,8451,710511,217,15495
"Washington",2021-10-24,2021,17,1,7741433,8628,725435,177,14924
"Washington",2021-10-31,2021,18,1,7741433,8798,737698,170,12263
"Washington",2021-11-07,2021,19,1,7741433,8934,750477,136,12779
"Washington",2021-11-14,2021,20,1,7741433,9110,762118,176,11641
"Washington",2021-11-21,2021,21,1,7741433,9208,768151,98,6033
"Washington",2021-11-28,2021,22,1,7741433,9413,780835,205,12684
"Washington",2021-12-05,2021,23,1,7741433,9554,790412,141,9577
"Washington",2021-12-12,2021,24,1,7741433,9674,800329,120,9917
"Washington",2021-12-19,2021,25,1,7741433,9784,813741,110,13412
"Washington",2021-12-26,2021,26,1,7741433,9853,849075,69,35334
"Washington",2022-01-02,2021,27,1,7784477,10004,931071,151,81996
"Washington",2022-01-09,2021,28,1,7784477,10196,1041456,192,110385
"Washington",2022-01-16,2021,29,1,7784477,10405,1151898.66666667,209,110442.666666667
"Washington",2022-01-23,2021,30,1,7784477,10699,1294497,294,142598.333333333
"Washington",2022-01-30,2021,31,1,7784477,10967,1367763,268,73266
"Washington",2022-02-06,2021,32,1,7784477,11316,1410143.75,349,42380.75
"Washington",2022-02-13,2021,33,1,7784477,11615,1410143.75,299,0
"Washington",2022-02-20,2021,34,1,7784477,11831,1417498,216,7354.25
"Washington",2022-02-27,2021,35,1,7784477,12025,1430235,194,12737
"Washington",2022-03-06,2021,36,1,7784477,12183,1437914,158,7679
"Washington",2022-03-13,2021,37,1,7784477,12333,1445223,150,7309
"Washington",2022-03-20,2021,38,1,7784477,12432,1451227,99,6004
"Washington",2022-03-27,2021,39,1,7784477,12510,1456264,78,5037
"Washington",2022-04-03,2021,40,1,7784477,12566,1467059,56,10795
"Washington",2022-04-10,2021,41,1,7784477,12619,1474548,53,7489
"Washington",2022-04-17,2021,42,1,7784477,12657,1483332,38,8784
"Washington",2022-04-24,2021,43,1,7784477,12703,1498116,46,14784
"Washington",2022-05-01,2021,44,1,7784477,12716,1508699.28571429,13,10583.2857142857
"Washington",2022-05-08,2021,45,1,7784477,12791,1530430,75,21730.7142857143
"Washington",2022-05-15,2021,46,1,7784477,12863,1552956,72,22526
"Washington",2022-05-22,2021,47,1,7784477,12919,1573651,56,20695
"Washington",2022-05-29,2021,48,1,7784477,12968,1591654,49,18003
"Washington",2022-06-05,2021,49,1,7784477,13046,1610793,78,19139
"Washington",2022-06-12,2021,50,1,7784477,13115,1628383,69,17590
"Washington",2022-06-19,2021,51,1,7784477,13186,1646657,71,18274
"Washington",2022-06-26,2021,52,1,7784477,13275,1666301,89,19644
"Washington",2022-07-03,2022,1,1,7784477,13344,1684668,69,18367
"Washington",2022-07-10,2022,2,1,7784477,13404,1695915,60,11247
"Washington",2022-07-17,2022,3,1,7784477,13531,1719776,127,23861
"Washington",2022-07-24,2022,4,1,7784477,13604,1729949,73,10173
"Washington",2022-07-31,2022,5,1,7784477,13725,1748594,121,18645
"Washington",2022-08-07,2022,6,1,7784477,13824,1760576,99,11982
"Washington",2022-08-14,2022,7,1,7784477,13920,1770649,96,10073
"Washington",2022-08-21,2022,8,1,7784477,14005,1778421,85,7772
"Washington",2022-08-28,2022,9,1,7784477,14066,1787212,61,8791
"Washington",2022-09-04,2022,10,1,7784477,14122,1793565,56,6353
"Washington",2022-09-11,2022,11,1,7784477,14199,1800799,77,7234
"Washington",2022-09-18,2022,12,1,7784477,14274,1808301,75,7502
"Washington",2022-09-25,2022,13,1,7784477,14339,1816183,65,7882
"Washington",2022-10-02,2022,14,1,7784477,14397,1822544,58,6361
"Washington",2022-10-09,2022,15,1,7784477,14450,1827631,53,5087
"Washington",2022-10-16,2022,16,1,7784477,14516,1832457,66,4826
"Washington",2022-10-23,2022,17,1,7784477,14550,1835075,34,2618
"Washington",2022-10-30,2022,18,1,7784477,14597,1839317,47,4242
"Washington",2022-11-06,2022,19,1,7784477,14653,1843908,56,4591
"Washington",2022-11-13,2022,20,1,7784477,14709,1848731,56,4823
"Washington",2022-11-20,2022,21,1,7784477,14726.1428571429,1854190,17.1428571428569,5459
"Washington",2022-11-27,2022,22,1,7784477,14726.1428571429,1859858,0,5668
"Washington",2022-12-04,2022,23,1,7784477,14829,1866343,102.857142857143,6485
"Washington",2022-12-11,2022,24,1,7784477,14898,1872837,69,6494
"Washington",2022-12-18,2022,25,1,7784477,14991,1879139,93,6302
"Washington",2022-12-25,2022,26,1,7784477,15038,1883676,47,4537
"Washington",2023-01-01,2022,27,1,7812880,15123,1889201,85,5525
"Washington",2023-01-08,2022,28,1,7812880,15225,1894796,102,5595
"Washington",2023-01-15,2022,29,1,7812880,15312,1899401,87,4605
"Washington",2023-01-22,2022,30,1,7812880,15380.1428571429,1904198,68.1428571428569,4797
"Washington",2023-01-29,2022,31,1,7812880,15435,1909773,54.8571428571431,5575
"Washington",2023-02-05,2022,32,1,7812880,15510,1915286,75,5513
"Washington",2023-02-12,2022,33,1,7812880,15568,1920195,58,4909
"Washington",2023-02-19,2022,34,1,7812880,15622,1924418,54,4223
"Washington",2023-02-26,2022,35,1,7812880,15683,1928913,61,4495
"Washington",2023-03-05,2022,36,1,7812880,15683,1928913,0,0
"West Virginia",2020-01-19,2019,30,1,1791562,0,0,0,0
"West Virginia",2020-01-26,2019,31,1,1791562,0,0,0,0
"West Virginia",2020-02-02,2019,32,1,1791562,0,0,0,0
"West Virginia",2020-02-09,2019,33,1,1791562,0,0,0,0
"West Virginia",2020-02-16,2019,34,1,1791562,0,0,0,0
"West Virginia",2020-02-23,2019,35,1,1791562,0,0,0,0
"West Virginia",2020-03-01,2019,36,1,1791562,0,0,0,0
"West Virginia",2020-03-08,2019,37,1,1791562,0,0,0,0
"West Virginia",2020-03-15,2019,38,1,1791562,0,12,0,12
"West Virginia",2020-03-22,2019,39,1,1791562,0,96,0,84
"West Virginia",2020-03-29,2019,40,1,1791562,2,282,2,186
"West Virginia",2020-04-05,2019,41,1,1791562,5,577,3,295
"West Virginia",2020-04-12,2019,42,1,1791562,16,785,11,208
"West Virginia",2020-04-19,2019,43,1,1791562,32,1010,16,225
"West Virginia",2020-04-26,2019,44,1,1791562,48,1185,16,175
"West Virginia",2020-05-03,2019,45,1,1791562,52,1323,4,138
"West Virginia",2020-05-10,2019,46,1,1791562,64,1470,12,147
"West Virginia",2020-05-17,2019,47,1,1791562,72,1705,8,235
"West Virginia",2020-05-24,2019,48,1,1791562,75,1989,3,284
"West Virginia",2020-05-31,2019,49,1,1791562,84,2136,9,147
"West Virginia",2020-06-07,2019,50,1,1791562,88,2274,4,138
"West Virginia",2020-06-14,2019,51,1,1791562,88,2500,0,226
"West Virginia",2020-06-21,2019,52,1,1791562,93,2782,5,282
"West Virginia",2020-06-28,2020,1,1,1791562,94,3205,1,423
"West Virginia",2020-07-05,2020,2,1,1791562,96,4146,2,941
"West Virginia",2020-07-12,2020,3,1,1791562,100,4894,4,748
"West Virginia",2020-07-19,2020,4,1,1791562,103,5775,3,881
"West Virginia",2020-07-26,2020,5,1,1791562,116,6738,13,963
"West Virginia",2020-08-02,2020,6,1,1791562,131,7563,15,825
"West Virginia",2020-08-09,2020,7,1,1791562,160,8462,29,899
"West Virginia",2020-08-16,2020,8,1,1791562,177,9185,17,723
"West Virginia",2020-08-23,2020,9,1,1791562,214.5,9970,37.5,785
"West Virginia",2020-08-30,2020,10,1,1791562,246,11293,31.5,1323
"West Virginia",2020-09-06,2020,11,1,1791562,266,12528,20,1235
"West Virginia",2020-09-13,2020,12,1,1791562,311,13889,45,1361
"West Virginia",2020-09-20,2020,13,1,1791562,337,15167,26,1278
"West Virginia",2020-09-27,2020,14,1,1791562,363,16481,26,1314
"West Virginia",2020-10-04,2020,15,1,1791562,386,17927,23,1446
"West Virginia",2020-10-11,2020,16,1,1791562,401,19805,15,1878
"West Virginia",2020-10-18,2020,17,1,1791562,424,21716,23,1911
"West Virginia",2020-10-25,2020,18,1,1791562,459,24460,35,2744
"West Virginia",2020-11-01,2020,19,1,1791562,503,27609,44,3149
"West Virginia",2020-11-08,2020,20,1,1791562,574,32792,71,5183
"West Virginia",2020-11-15,2020,21,1,1791562,658,39598,84,6806
"West Virginia",2020-11-22,2020,22,1,1791562,718,45845,60,6247
"West Virginia",2020-11-29,2020,23,1,1791562,829,53572,111,7727
"West Virginia",2020-12-06,2020,24,1,1791562,966,62151,137,8579
"West Virginia",2020-12-13,2020,25,1,1791562,1122,71215,156,9064
"West Virginia",2020-12-20,2020,26,1,1791562,1253,80177,131,8962
"West Virginia",2020-12-27,2020,27,1,1791562,1373,89327,120,9150
"West Virginia",2021-01-03,2020,27,1,1785249,1570,99778,197,10451
"West Virginia",2021-01-10,2020,28,1,1785249,1761,108124,191,8346
"West Virginia",2021-01-17,2020,29,1,1785249,1872,114752,111,6628
"West Virginia",2021-01-24,2020,30,1,1785249,2015,120340,143,5588
"West Virginia",2021-01-31,2020,31,1,1785249,2119,124190,104,3850
"West Virginia",2021-02-07,2020,32,1,1785249,2201,127282,82,3092
"West Virginia",2021-02-14,2020,33,1,1785249,2254,129364,53,2082
"West Virginia",2021-02-21,2020,34,1,1785249,2297,131580,43,2216
"West Virginia",2021-02-28,2020,35,1,1785249,2323,133290,26,1710
"West Virginia",2021-03-07,2020,36,1,1785249,2519,135149,196,1859
"West Virginia",2021-03-14,2020,37,1,1785249,2600,137478,81,2329
"West Virginia",2021-03-21,2020,38,1,1785249,2631,140316,31,2838
"West Virginia",2021-03-28,2020,39,1,1785249,2693,143106,62,2790
"West Virginia",2021-04-04,2020,40,1,1785249,2742,145754,49,2648
"West Virginia",2021-04-11,2020,41,1,1785249,2743.51612903226,148517,1.51612903225805,2763
"West Virginia",2021-04-18,2020,42,1,1785249,2743.51612903226,151068,0,2551
"West Virginia",2021-04-25,2020,43,1,1785249,2743.51612903226,153498,0,2430
"West Virginia",2021-05-02,2020,44,1,1785249,2743.51612903226,156001,0,2503
"West Virginia",2021-05-09,2020,45,1,1785249,2757,158230,13.483870967742,2229
"West Virginia",2021-05-16,2020,46,1,1785249,2772,159735,15,1505
"West Virginia",2021-05-23,2020,47,1,1785249,2792,161287,20,1552
"West Virginia",2021-05-30,2020,48,1,1785249,2813,162232,21,945
"West Virginia",2021-06-06,2020,49,1,1785249,2849,162939,36,707
"West Virginia",2021-06-13,2020,50,1,1785249,2863,163382,14,443
"West Virginia",2021-06-20,2020,51,1,1785249,2876,163804,13,422
"West Virginia",2021-06-27,2020,52,1,1785249,2899,164149,23,345
"West Virginia",2021-07-04,2021,1,1,1785249,2908,164465,9,316
"West Virginia",2021-07-11,2021,2,1,1785249,2919,164933,11,468
"West Virginia",2021-07-18,2021,3,1,1785249,2936,165702,17,769
"West Virginia",2021-07-25,2021,4,1,1785249,2946,167016,10,1314
"West Virginia",2021-08-01,2021,5,1,1785249,2965,169162,19,2146
"West Virginia",2021-08-08,2021,6,1,1785249,2976,171997,11,2835
"West Virginia",2021-08-15,2021,7,1,1785249,3008,177533,32,5536
"West Virginia",2021-08-22,2021,8,1,1785249,3064,186293,56,8760
"West Virginia",2021-08-29,2021,9,1,1785249,3124,196484,60,10191
"West Virginia",2021-09-05,2021,10,1,1785249,3207,208045,83,11561
"West Virginia",2021-09-12,2021,11,1,1785249,3370,221513,163,13468
"West Virginia",2021-09-19,2021,12,1,1785249,3523,233426,153,11913
"West Virginia",2021-09-26,2021,13,1,1785249,3722,243671,199,10245
"West Virginia",2021-10-03,2021,14,1,1785249,3935,252067,213,8396
"West Virginia",2021-10-10,2021,15,1,1785249,4108,259585,173,7518
"West Virginia",2021-10-17,2021,16,1,1785249,4263,265879,155,6294
"West Virginia",2021-10-24,2021,17,1,1785249,4426,271871,163,5992
"West Virginia",2021-10-31,2021,18,1,1785249,4518,277133,92,5262
"West Virginia",2021-11-07,2021,19,1,1785249,4610,282405,92,5272
"West Virginia",2021-11-14,2021,20,1,1785249,4726,288502,116,6097
"West Virginia",2021-11-21,2021,21,1,1785249,4817,290909,91,2407
"West Virginia",2021-11-28,2021,22,1,1785249,4962,299827,145,8918
"West Virginia",2021-12-05,2021,23,1,1785249,5085,306552,123,6725
"West Virginia",2021-12-12,2021,24,1,1785249,5164,313890,79,7338
"West Virginia",2021-12-19,2021,25,1,1785249,5251,319035,87,5145
"West Virginia",2021-12-26,2021,26,1,1785249,5336,328162,85,9127
"West Virginia",2022-01-02,2021,27,1,1774035,5421,355872,85,27710
"West Virginia",2022-01-09,2021,28,1,1774035,5516,382958,95,27086
"West Virginia",2022-01-16,2021,29,1,1774035,5609,413631,93,30673
"West Virginia",2022-01-23,2021,30,1,1774035,5743,442206,134,28575
"West Virginia",2022-01-30,2021,31,1,1774035,5846,461846,103,19640
"West Virginia",2022-02-06,2021,32,1,1774035,5992,474712,146,12866
"West Virginia",2022-02-13,2021,33,1,1774035,6162,481818,170,7106
"West Virginia",2022-02-20,2021,34,1,1774035,6308,488359,146,6541
"West Virginia",2022-02-27,2021,35,1,1774035,6440,492276,132,3917
"West Virginia",2022-03-06,2021,36,1,1774035,6550,494875,110,2599
"West Virginia",2022-03-13,2021,37,1,1774035,6646,496409,96,1534
"West Virginia",2022-03-20,2021,38,1,1774035,6739,497230,93,821
"West Virginia",2022-03-27,2021,39,1,1774035,6786.9375,497864,47.9375,634
"West Virginia",2022-04-03,2021,40,1,1774035,6786.9375,498414,0,550
"West Virginia",2022-04-10,2021,41,1,1774035,6794,498890,7.0625,476
"West Virginia",2022-04-17,2021,42,1,1774035,6823,499796,29,906
"West Virginia",2022-04-24,2021,43,1,1774035,6856,501204,33,1408
"West Virginia",2022-05-01,2021,44,1,1774035,6880,502930,24,1726
"West Virginia",2022-05-08,2021,45,1,1774035,6893,505528,13,2598
"West Virginia",2022-05-15,2021,46,1,1774035,6915,509251,22,3723
"West Virginia",2022-05-22,2021,47,1,1774035,6945,513953,30,4702
"West Virginia",2022-05-29,2021,48,1,1774035,6974,518061,29,4108
"West Virginia",2022-06-05,2021,49,1,1774035,6999,522061,25,4000
"West Virginia",2022-06-12,2021,50,1,1774035,7017,525086,18,3025
"West Virginia",2022-06-19,2021,51,1,1774035,7056,529262,39,4176
"West Virginia",2022-06-26,2021,52,1,1774035,7064,533213,8,3951
"West Virginia",2022-07-03,2022,1,1,1774035,7069,537443,5,4230
"West Virginia",2022-07-10,2022,2,1,1774035,7102,542887,33,5444
"West Virginia",2022-07-17,2022,3,1,1774035,7121,548777,19,5890
"West Virginia",2022-07-24,2022,4,1,1774035,7156,555107,35,6330
"West Virginia",2022-07-31,2022,5,1,1774035,7184,561275,28,6168
"West Virginia",2022-08-07,2022,6,1,1774035,7203,567426,19,6151
"West Virginia",2022-08-14,2022,7,1,1774035,7234,572854,31,5428
"West Virginia",2022-08-21,2022,8,1,1774035,7268,578535,34,5681
"West Virginia",2022-08-28,2022,9,1,1774035,7294,584771,26,6236
"West Virginia",2022-09-04,2022,10,1,1774035,7322,590441,28,5670
"West Virginia",2022-09-11,2022,11,1,1774035,7364,595044,42,4603
"West Virginia",2022-09-18,2022,12,1,1774035,7382,598237,18,3193
"West Virginia",2022-09-25,2022,13,1,1774035,7416,600558,34,2321
"West Virginia",2022-10-02,2022,14,1,1774035,7450,602461,34,1903
"West Virginia",2022-10-09,2022,15,1,1774035,7470,604108,20,1647
"West Virginia",2022-10-16,2022,16,1,1774035,7487,605830,17,1722
"West Virginia",2022-10-23,2022,17,1,1774035,7514,607366,27,1536
"West Virginia",2022-10-30,2022,18,1,1774035,7534,609356,20,1990
"West Virginia",2022-11-06,2022,19,1,1774035,7538,610675,4,1319
"West Virginia",2022-11-13,2022,20,1,1774035,7581,612262,43,1587
"West Virginia",2022-11-20,2022,21,1,1774035,7594,613165,13,903
"West Virginia",2022-11-27,2022,22,1,1774035,7627,615332,33,2167
"West Virginia",2022-12-04,2022,23,1,1774035,7638,617094,11,1762
"West Virginia",2022-12-11,2022,24,1,1774035,7661,619323,23,2229
"West Virginia",2022-12-18,2022,25,1,1774035,7661,621614,0,2291
"West Virginia",2022-12-25,2022,26,1,1774035,7672,624721,11,3107
"West Virginia",2023-01-01,2022,27,1,1770071,7721,627775,49,3054
"West Virginia",2023-01-08,2022,28,1,1770071,7778,629923,57,2148
"West Virginia",2023-01-15,2022,29,1,1770071,7802,631811,24,1888
"West Virginia",2023-01-22,2022,30,1,1770071,7822,633636,20,1825
"West Virginia",2023-01-29,2022,31,1,1770071,7867,635437,45,1801
"West Virginia",2023-02-05,2022,32,1,1770071,7867.9,637100,0.899999999999636,1663
"West Virginia",2023-02-12,2022,33,1,1770071,7926,639246,58.1000000000004,2146
"West Virginia",2023-02-19,2022,34,1,1770071,7926,639246,0,0
"West Virginia",2023-02-26,2022,35,1,1770071,7960,642760,34,3514
"West Virginia",2023-03-05,2022,36,1,1770071,7960,642760,0,0
"Wisconsin",2020-01-19,2019,30,1,5896700,0,0,0,0
"Wisconsin",2020-01-26,2019,31,1,5896700,0,0,0,0
"Wisconsin",2020-02-02,2019,32,1,5896700,0,0,0,0
"Wisconsin",2020-02-09,2019,33,1,5896700,0,0,0,0
"Wisconsin",2020-02-16,2019,34,1,5896700,0,0,0,0
"Wisconsin",2020-02-23,2019,35,1,5896700,0,0,0,0
"Wisconsin",2020-03-01,2019,36,1,5896700,0,0,0,0
"Wisconsin",2020-03-08,2019,37,1,5896700,0,27,0,27
"Wisconsin",2020-03-15,2019,38,1,5896700,4,282,4,255
"Wisconsin",2020-03-22,2019,39,1,5896700,22,1055,18,773
"Wisconsin",2020-03-29,2019,40,1,5896700,102,2030,80,975
"Wisconsin",2020-04-05,2019,41,1,5896700,177,3213,75,1183
"Wisconsin",2020-04-12,2019,42,1,5896700,249,4199,72,986
"Wisconsin",2020-04-19,2019,43,1,5896700,299,5687,50,1488
"Wisconsin",2020-04-26,2019,44,1,5896700,374,7660,75,1973
"Wisconsin",2020-05-03,2019,45,1,5896700,434,9939,60,2279
"Wisconsin",2020-05-10,2019,46,1,5896700,488,12187,54,2248
"Wisconsin",2020-05-17,2019,47,1,5896700,556,14877,68,2690
"Wisconsin",2020-05-24,2019,48,1,5896700,645,18230,89,3353
"Wisconsin",2020-05-31,2019,49,1,5896700,690,20571,45,2341
"Wisconsin",2020-06-07,2019,50,1,5896700,734,22518,44,1947
"Wisconsin",2020-06-14,2019,51,1,5896700,772,24539,38,2021
"Wisconsin",2020-06-21,2019,52,1,5896700,807,27286,35,2747
"Wisconsin",2020-06-28,2020,1,1,5896700,827,31055,20,3769
"Wisconsin",2020-07-05,2020,2,1,5896700,847,35679,20,4624
"Wisconsin",2020-07-12,2020,3,1,5896700,879,41485,32,5806
"Wisconsin",2020-07-19,2020,4,1,5896700,933,47870,54,6385
"Wisconsin",2020-07-26,2020,5,1,5896700,981,54002,48,6132
"Wisconsin",2020-08-02,2020,6,1,5896700,1043,59933,62,5931
"Wisconsin",2020-08-09,2020,7,1,5896700,1094,65056,51,5123
"Wisconsin",2020-08-16,2020,8,1,5896700,1131,70009,37,4953
"Wisconsin",2020-08-23,2020,9,1,5896700,1178,74800,47,4791
"Wisconsin",2020-08-30,2020,10,1,5896700,1218,80300,40,5500
"Wisconsin",2020-09-06,2020,11,1,5896700,1261,87603,43,7303
"Wisconsin",2020-09-13,2020,12,1,5896700,1296,99562,35,11959
"Wisconsin",2020-09-20,2020,13,1,5896700,1357,113645,61,14083
"Wisconsin",2020-09-27,2020,14,1,5896700,1443,130798,86,17153
"Wisconsin",2020-10-04,2020,15,1,5896700,1568,147560,125,16762
"Wisconsin",2020-10-11,2020,16,1,5896700,1761,166186,193,18626
"Wisconsin",2020-10-18,2020,17,1,5896700,2039,205139,278,38953
"Wisconsin",2020-10-25,2020,18,1,5896700,2339,237869,300,32730
"Wisconsin",2020-11-01,2020,19,1,5896700,2548,277503,209,39634
"Wisconsin",2020-11-08,2020,20,1,5896700,2739,323604,191,46101
"Wisconsin",2020-11-15,2020,21,1,5896700,3143,372219,404,48615
"Wisconsin",2020-11-22,2020,22,1,5896700,3464,404999,321,32780
"Wisconsin",2020-11-29,2020,23,1,5896700,3934,437918,470,32919
"Wisconsin",2020-12-06,2020,24,1,5896700,4324,465991,390,28073
"Wisconsin",2020-12-13,2020,25,1,5896700,4722,490679,398,24688
"Wisconsin",2020-12-20,2020,26,1,5896700,5029,506022,307,15343
"Wisconsin",2020-12-27,2020,27,1,5896700,5256,523652,227,17630
"Wisconsin",2021-01-03,2020,27,1,5879978,5567,548134,311,24482
